f_name,pic_url,rate,comm,url,address,b_time,geo_loc
海癮咖啡 High IN coffee(每週六日營業，公休日以粉專為主),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr0-rSB6xauppfq5pQB1GPWBFrAH5IVtoV3rpiGYHZbGNB8mRdAVLCYynBply2wZFi3SN3oSyEOJGN0CqD4Z6Bpov2HYQQ5S4SIhDlhRAPqTVCaS8PG7Zz26X15xu3ihoEpWbls=w122-h92-k-no,4.9,217,https://www.google.com.tw/maps/place/%E6%B5%B7%E7%99%AE%E5%92%96%E5%95%A1+High+IN+coffee%28%E6%AF%8F%E9%80%B1%E5%85%AD%E6%97%A5%E7%87%9F%E6%A5%AD%EF%BC%8C%E5%85%AC%E4%BC%91%E6%97%A5%E4%BB%A5%E7%B2%89%E5%B0%88%E7%82%BA%E4%B8%BB%29/data=!4m7!3m6!1s0x3469b3894d2b58b9:0x3f60ca11eeea9534!8m2!3d24.6947798!4d120.8531152!16s%2Fg%2F11t_p5qxxf!19sChIJuVgrTYmzaTQRNJXq7hHKYD8?authuser=0&hl=zh-TW&rclk=1,350苗栗縣竹南鎮90號,星期四、休息; 星期五、休息; 星期六、13:00 到 19:30; 星期日、13:00 到 19:30; 星期一、休息; 星期二、休息; 星期三、休息. 隱藏本週營業時間,"24.6947798,120.8531152"
雲朵森林x泳池咖啡,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nogl-r1eWM0J5BCW9gpS2rQmiGJRr6b-nDCvUKLC6zvpe9sbpf53tNac2dnMkrHxi0LPXYVbujxZgQ24v3p_D27EVoVRLCrsDOHKH0CRhO2NxP_9SxDqr38bpRD2sBb1GN4tP8=w92-h92-k-no,4.5,367,https://www.google.com.tw/maps/place/%E9%9B%B2%E6%9C%B5%E6%A3%AE%E6%9E%97x%E6%B3%B3%E6%B1%A0%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x34684d0b945659f9:0xd7c61507dbf056ad!8m2!3d24.6914208!4d120.9435408!16s%2Fg%2F11jp05l29c!19sChIJ-VlWlAtNaDQRrVbw2wcVxtc?authuser=0&hl=zh-TW&rclk=1,351苗栗縣頭份市花園東路75號2樓,星期四、11:30 到 19:00; 星期五、11:30 到 19:00; 星期六、11:30 到 19:30; 星期日、11:30 到 19:30; 星期一、11:30 到 19:00; 星期二、休息; 星期三、11:30 到 19:00. 隱藏本週營業時間,"24.6914208,120.9435408"
上田咖啡休閒莊園,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npuJSKQV0VDG5FndR_VQEo7JnYu-BOO4HUX2EmUozdOHKZlp23v0B5ilR5ho_2b67U9yKWrlUBB4HWNMj3M5VPsqyPrf9d3pqryKWC81JhV1EkgdHxsP0x93gCHKC6hoib6GizR=w122-h92-k-no,4.0,"1,156",https://www.google.com.tw/maps/place/%E4%B8%8A%E7%94%B0%E5%92%96%E5%95%A1%E4%BC%91%E9%96%92%E8%8E%8A%E5%9C%92/data=!4m7!3m6!1s0x3469a8a77cb1a7e1:0x72bf8e032c9f3fe8!8m2!3d24.4222868!4d120.7430604!16s%2Fg%2F1tfyb9ss!19sChIJ4aexfKeoaTQR6D-fLAOOv3I?authuser=0&hl=zh-TW&rclk=1,35750苗栗縣通霄鎮,星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、09:00 到 19:00; 星期日、09:00 到 19:00; 星期一、10:00 到 18:00; 星期二、10:00 到 18:00; 星期三、休息. 隱藏本週營業時間,"24.4222868,120.7430604"
CYL Coffee 西楊黎咖啡,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUAPmOVVIEWdXKnZF09QpUg5jnoqKNWi1kk5Zfczgj5IEk8aHre5g0XgLSnIV5Fn4UrgZOOsoW4GZ7cC7q4vUaATsWYlM34t5OVqvhOm7Q2B7k4w2TemIwfQ2_0t0iTlw6LEHN=w80-h106-k-no,4.8,124,https://www.google.com.tw/maps/place/CYL+Coffee+%E8%A5%BF%E6%A5%8A%E9%BB%8E%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3469ad50c80aa3ef:0x7d7235c1b776681c!8m2!3d24.5739735!4d120.829411!16s%2Fg%2F11ld69_kx5!19sChIJ76MKyFCtaTQRHGh2t8E1cn0?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市昭德12號1,星期四、12:00 到 18:00; 星期五、12:00 到 18:00; 星期六、12:00 到 18:00; 星期日、12:00 到 18:00; 星期一、12:00 到 18:00; 星期二、12:00 到 18:00; 星期三、休息. 隱藏本週營業時間,"24.5739735,120.829411"
Could be café 一 庫比咖啡美式餐廳 苗栗-聯大店,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np88LP8wmXzHOOnSSqp8Vl1yHYMFl-rn30PtOM8bpmEwegopj69VGFVWxx4UWY8QgP314e5sq6aLXyvIyZqxtR3DKu_yN65IKFwn74hq-18Tsp3GuDD5W13RUmpFTDPmvbs1x21Pw=w122-h92-k-no,4.2,"1,131",https://www.google.com.tw/maps/place/Could+be+caf%C3%A9+%E4%B8%80+%E5%BA%AB%E6%AF%94%E5%92%96%E5%95%A1%E7%BE%8E%E5%BC%8F%E9%A4%90%E5%BB%B3+%E8%8B%97%E6%A0%97-%E8%81%AF%E5%A4%A7%E5%BA%97/data=!4m7!3m6!1s0x3469a96fc1a27f63:0xb91dc53e9829b9ec!8m2!3d24.5350737!4d120.7908848!16s%2Fg%2F11bwfm9ftc!19sChIJY3-iwW-paTQR7LkpmD7FHbk?authuser=0&hl=zh-TW&rclk=1,36063苗栗縣苗栗市聯大南路132號1樓,星期四、11:00 到 14:00、17:00 到 19:30; 星期五、11:00 到 14:00、17:00 到 19:30; 星期六、11:00 到 14:30、17:00 到 19:30; 星期日、11:00 到 14:30、17:00 到 19:30; 星期一、休息; 星期二、11:00 到 14:00、17:00 到 19:30; 星期三、11:00 到 14:00、17:00 到 19:30. 隱藏本週營業時間,"24.5350737,120.7908848"
強尼玩咖in藏心,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqfdcxZ624-Exl8_-yhrcUoGC0FNZLkt-6kWZOCYTQQPXN04HsJePrxhq7qXo8nBzB3iPB2Vp7aRw1_6ak_2DjL4PAowkOFoVRDTzY57Rk98sGNyZwUaXDN-tmMMdejeh7APKz9=w83-h92-k-no,4.8,163,https://www.google.com.tw/maps/place/%E5%BC%B7%E5%B0%BC%E7%8E%A9%E5%92%96in%E8%97%8F%E5%BF%83/data=!4m7!3m6!1s0x3469abe0e2a6b401:0x61eb781ce9a9da6c!8m2!3d24.5440716!4d120.8077856!16s%2Fg%2F11f3csktsj!19sChIJAbSm4uCraTQRbNqp6Rx462E?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市鄰陽明25號114號,星期四、09:00 到 16:00; 星期五、09:00 到 17:00; 星期六、09:00 到 17:00; 星期日、09:00 到 17:00; 星期一、09:00 到 17:00; 星期二、休息; 星期三、09:00 到 17:00. 隱藏本週營業時間,"24.5440716,120.8077856"
窖咖啡,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqgpoNxVcl7WprzfyR3l1fdt5jbsQq5KbFvwviSTFEvR_sfpo7HH-z5tBsXjGVstlqbvbPQqyrREw8Fg0a2ehxC36jlt5wIp6YajVD9XwAlxryalHHL4TCrSHCXwBAjr3Z3HUS2=w122-h92-k-no,4.5,126,https://www.google.com.tw/maps/place/%E7%AA%96%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3469ac097ad977fd:0x8b70e0592814ed00!8m2!3d24.5625898!4d120.8206151!16s%2Fg%2F11c0xdpkv7!19sChIJ_XfZegmsaTQRAO0UKFngcIs?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市長春街2號,星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、10:00 到 18:00; 星期二、10:00 到 18:00; 星期三、10:00 到 18:00. 隱藏本週營業時間,"24.5625898,120.8206151"
老家生活藝文空間（不定期開放）｜手沖咖啡．手作線香,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noscG3qwjXrPU6D0JC9Rdm75TCoO5YJujriq_8UCvIiAE7OMFFgPPRfEJx0nvYoOCF8_hzD9rY_6jehbQT0epmMxwsYZIiOXS2CnJ9bGH5MkxwD3EMBicEq7Y1P656NEM3CVxw=w163-h92-k-no,4.6,609,https://www.google.com.tw/maps/place/%E8%80%81%E5%AE%B6%E7%94%9F%E6%B4%BB%E8%97%9D%E6%96%87%E7%A9%BA%E9%96%93%EF%BC%88%E4%B8%8D%E5%AE%9A%E6%9C%9F%E9%96%8B%E6%94%BE%EF%BC%89%EF%BD%9C%E6%89%8B%E6%B2%96%E5%92%96%E5%95%A1%EF%BC%8E%E6%89%8B%E4%BD%9C%E7%B7%9A%E9%A6%99/data=!4m7!3m6!1s0x3469abf673bb2979:0xde8ca36fc1c0cf7d!8m2!3d24.5577607!4d120.8216118!16s%2Fg%2F1yfjshgpc!19sChIJeSm7c_araTQRfc_AwW-jjN4?authuser=0&hl=zh-TW&rclk=1,,,"24.5577607,120.8216118"
老窩咖啡烘焙館-苗栗忠孝店,https://lh3.googleusercontent.com/p/AF1QipMLMBpVdr5TMJn9orfm-X-zPj4fSYrT_6fWgFEK=w122-h92-k-no,4.3,478,https://www.google.com.tw/maps/place/%E8%80%81%E7%AA%A9%E5%92%96%E5%95%A1%E7%83%98%E7%84%99%E9%A4%A8-%E8%8B%97%E6%A0%97%E5%BF%A0%E5%AD%9D%E5%BA%97/data=!4m7!3m6!1s0x3469ac0ec597f19f:0xb3664741175a7b10!8m2!3d24.5656599!4d120.8193069!16s%2Fg%2F11cm0p3cwy!19sChIJn_GXxQ6saTQREHtaF0FHZrM?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市忠孝路1號,星期四、07:00 到 18:00; 星期五、07:00 到 18:00; 星期六、08:00 到 18:00; 星期日、08:00 到 18:00; 星期一、07:00 到 18:00; 星期二、07:00 到 18:00; 星期三、07:00 到 18:00. 隱藏本週營業時間,"24.5656599,120.8193069"
Mountaintown Miaoli,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKosQJOGou0ho5d1mXjm-j-g1618D-hAUeJnSnms_btyK4VauWjLlhUd14kSSu09rXiXmBgLZPX5tdn2xzwosNf9M_xz3_hJRLvMP70SwmkCQkERI4-Wkc6TOokEeb92zcJrHY=w122-h92-k-no,3.8,329,https://www.google.com.tw/maps/place/Mountaintown+Miaoli/data=!4m7!3m6!1s0x3469ab8138b788bf:0xc14a535bb39b77!8m2!3d24.5447812!4d120.8114275!16s%2Fg%2F11jl9wkdkd!19sChIJv4i3OIGraTQRd5uzW1NKwQA?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市恭敬里華岡,星期四、休息; 星期五、休息; 星期六、12:00 到 18:00; 星期日、12:00 到 18:00; 星期一、12:00 到 18:00; 星期二、休息; 星期三、休息. 隱藏本週營業時間,"24.5447812,120.8114275"
春子家 Harukoke《每月公休於IG貼文》,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noxcgg22Bi3vXjTRVlCQKgyg77UbNS2xtWAFTeR69PJQEMamRTAgJ8cqjHcPWEu07fakekCnUuqegVeq3uQh7eXiyRUKAf_fDK7hAwpyPQmGLArehoCjjHkLNa0r0NLuRD0_Hk4=w122-h92-k-no,4.7,177,https://www.google.com.tw/maps/place/%E6%98%A5%E5%AD%90%E5%AE%B6+Harukoke%E3%80%8A%E6%AF%8F%E6%9C%88%E5%85%AC%E4%BC%91%E6%96%BCIG%E8%B2%BC%E6%96%87%E3%80%8B/data=!4m7!3m6!1s0x34684d9aee103afd:0xeba57c817b95bd2f!8m2!3d24.7084066!4d120.8964701!16s%2Fg%2F11t888kx98!19sChIJ_ToQ7ppNaDQRL72Ve4F8pes?authuser=0&hl=zh-TW&rclk=1,350苗栗縣竹南鎮科專六路317號,星期四、11:00 到 17:30; 星期五、11:00 到 17:30; 星期六、11:00 到 20:00; 星期日、11:00 到 20:00; 星期一、11:00 到 20:00; 星期二、11:00 到 20:00; 星期三、11:00 到 20:00. 隱藏本週營業時間,"24.7084066,120.8964701"
橋恩咖啡苗栗店-咖啡烘焙坊,https://lh3.googleusercontent.com/p/AF1QipNteqncegm_fEub7HdF_vNUaN8SGZXYTM8YYzsC=w122-h92-k-no,4.6,325,https://www.google.com.tw/maps/place/%E6%A9%8B%E6%81%A9%E5%92%96%E5%95%A1%E8%8B%97%E6%A0%97%E5%BA%97-%E5%92%96%E5%95%A1%E7%83%98%E7%84%99%E5%9D%8A/data=!4m7!3m6!1s0x3469ac0f38e05aa9:0xb3bfa07ec5f1d48b!8m2!3d24.5660834!4d120.8172295!16s%2Fg%2F11r8wy3w8!19sChIJqVrgOA-saTQRi9TxxX6gv7M?authuser=0&hl=zh-TW&rclk=1,36055苗栗縣苗栗市北安街226號,星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、休息; 星期二、10:00 到 18:00; 星期三、10:00 到 18:00. 隱藏本週營業時間,"24.5660834,120.8172295"
萱吉夫婦-公休日請查看ig,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npBfAg2aFpOrXQ3yBjQ6ydhDzV1Xjgd2d_jpg9t8X6ja6GEQ4a6WKzRapjVpoTgTaU28kjAEiczuYu_ON_I5LjdJbmV-DeE7WBaD-89IPjKChtZNrFUVU84plI2xjQ0x1JLmWiQ2Q=w122-h92-k-no,4.8,87,https://www.google.com.tw/maps/place/%E8%90%B1%E5%90%89%E5%A4%AB%E5%A9%A6-%E5%85%AC%E4%BC%91%E6%97%A5%E8%AB%8B%E6%9F%A5%E7%9C%8Big/data=!4m7!3m6!1s0x3469b3006d8cb461:0xa5f0c95387062a06!8m2!3d24.6880773!4d120.8753289!16s%2Fg%2F11v_139203!19sChIJYbSMbQCzaTQRBioGh1PJ8KU?authuser=0&hl=zh-TW&rclk=1,350苗栗縣竹南鎮自由街106號,星期四、11:00 到 18:00; 星期五、11:00 到 18:00; 星期六、11:00 到 18:00; 星期日、11:00 到 18:00; 星期一、休息; 星期二、休息; 星期三、11:00 到 18:00. 隱藏本週營業時間,"24.6880773,120.8753289"
東海徐咖啡 (原 東海咖啡),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqA9dnFmuDNZKYd69rUIW2EoSwfXuLBpYl5ISsK-pVtB1qQtEubYYugOpfTrqxsK68t8zMSJcxwBdL4lAOQsmJsWi1bxAxNSoQU5M8q59yJy4AbN45xE6Slthpx_UHYZOAMEdo=w122-h92-k-no,4.5,267,https://www.google.com.tw/maps/place/%E6%9D%B1%E6%B5%B7%E5%BE%90%E5%92%96%E5%95%A1+%28%E5%8E%9F+%E6%9D%B1%E6%B5%B7%E5%92%96%E5%95%A1%29/data=!4m7!3m6!1s0x3469abf0eacbcac7:0xbbb2c6e850350a9c!8m2!3d24.5527113!4d120.8177141!16s%2Fg%2F11cp74rrc3!19sChIJx8rL6vCraTQRnAo1UOjGsrs?authuser=0&hl=zh-TW&rclk=1,,,"24.5527113,120.8177141"
猫狸村Miaoli Village,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrfRaxrK6lNXJbx5c1iFr7PlGCUibRw2IzCXKyucs4DxPpQcBhLUf6l0zg0kkPIM4eZlT_BNmH2tsO2KiTZf3kZzMuQq5puBdy-PjTJIb_S8Fe5RQ3pfcPByveKOo0Gbpz3dZp8lQ=w163-h92-k-no,4.7,"1,072",https://www.google.com.tw/maps/place/%E7%8C%AB%E7%8B%B8%E6%9D%91Miaoli+Village/data=!4m7!3m6!1s0x3469adcb7ddd7d53:0x408d67a474350442!8m2!3d24.5624876!4d120.8201686!16s%2Fg%2F11nxsy92yb!19sChIJU33dfcutaTQRQgQ1dKRnjUA?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市府前路43號,星期四、10:00 到 21:00; 星期五、10:00 到 21:00; 星期六、10:00 到 21:00; 星期日、10:00 到 21:00; 星期一、10:00 到 21:00; 星期二、10:00 到 21:00; 星期三、10:00 到 21:00. 隱藏本週營業時間,"24.5624876,120.8201686"
初 咖啡x烘焙,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqbUdx3WIA1Qo0B8TFOn0Idps5PgPTSiGwn0vjGUz0Nvm56E8vaw_wcVnj3kJe4_VOssrFw_8KytkfeLsklks0h-qH3dx5pO8FuQ6-pIhMkFSBsp5RS9D2m-_C1Q6fsKLpLXB0=w122-h92-k-no,4.8,71,https://www.google.com.tw/maps/place/%E5%88%9D+%E5%92%96%E5%95%A1x%E7%83%98%E7%84%99/data=!4m7!3m6!1s0x3469aba1b300cef9:0xec55b5cb64358902!8m2!3d24.5423753!4d120.8226518!16s%2Fg%2F11j27ldddf!19sChIJ-c4As6GraTQRAok1ZMu1Vew?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市金龍街180號,星期四、13:00 到 19:00; 星期五、13:00 到 19:00; 星期六、休息; 星期日、休息; 星期一、13:00 到 19:00; 星期二、13:00 到 19:00; 星期三、13:00 到 19:00. 隱藏本週營業時間,"24.5423753,120.8226518"
Y.J COFFEE 玉津咖啡-苗栗至公店 週五咖啡日第二杯半價,https://lh3.googleusercontent.com/p/AF1QipNhYltbXQuMlng-7aHDEm4XF4Q0Ir2lv7PQ85eV=w163-h92-k-no,4.8,141,https://www.google.com.tw/maps/place/Y.J+COFFEE+%E7%8E%89%E6%B4%A5%E5%92%96%E5%95%A1-%E8%8B%97%E6%A0%97%E8%87%B3%E5%85%AC%E5%BA%97+%E9%80%B1%E4%BA%94%E5%92%96%E5%95%A1%E6%97%A5%E7%AC%AC%E4%BA%8C%E6%9D%AF%E5%8D%8A%E5%83%B9/data=!4m7!3m6!1s0x3469abc013154af7:0x4cdc6df191523dc!8m2!3d24.5596199!4d120.8168025!16s%2Fg%2F11v3r3hlqp!19sChIJ90oVE8CraTQR3CMVGd_GzQQ?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市至公路180號,星期四、07:00 到 21:30; 星期五、07:00 到 21:30; 星期六、07:00 到 21:30; 星期日、07:00 到 21:30; 星期一、07:00 到 21:30; 星期二、07:00 到 21:30; 星期三、07:00 到 21:30. 隱藏本週營業時間,"24.5596199,120.8168025"
B&B山風咖啡,https://lh3.googleusercontent.com/gps-cs-s/AC9h4norHrnltjTMwLEG6pYf9KBMefY0QFjZF3DV3s1igmJ1lXt2e9BLGlIoMllv8_f_zf4FoFCwT6LTRW0upR0U8mE39K2NI3zwIyC1Kqz27yjh1MslPfR9owalbXbB0H_FJ2ljeJnYGQ=w122-h92-k-no,4.9,34,https://www.google.com.tw/maps/place/B%26B%E5%B1%B1%E9%A2%A8%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3469abe9175ad1bd:0xf137349a7537041a!8m2!3d24.5513053!4d120.820915!16s%2Fg%2F11ybtbdbth!19sChIJvdFaF-mraTQRGgQ3dZo0N_E?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市新東街128號,星期四、11:00 到 21:00; 星期五、11:00 到 21:00; 星期六、11:00 到 21:00; 星期日、11:00 到 21:00; 星期一、11:00 到 21:00; 星期二、休息; 星期三、11:00 到 21:00. 隱藏本週營業時間,"24.5513053,120.820915"
新興大旅社THE SPOT COFFEE CO.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrYVqTokldes-O9cjtbAzc58ppVLEW2hY5ZB5NOY8XNvj6Oo8CCz5dqOe_L_-ry9WKrj3xLmD20riP4omu7mvb1Y0N6waqRA4dxIOwHgDSkfeW0pYNomoz9jqiznCuCEPW3SWR7=w138-h92-k-no,4.8,93,https://www.google.com.tw/maps/place/%E6%96%B0%E8%88%88%E5%A4%A7%E6%97%85%E7%A4%BETHE+SPOT+COFFEE+CO./data=!4m7!3m6!1s0x3469ac127d9d1769:0xdb7a7aaf7d815d02!8m2!3d24.5697109!4d120.8239999!16s%2Fg%2F11c6qk_z16!19sChIJaRedfRKsaTQRAl2Bfa96ets?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市建國街3號,星期四、10:00 到 20:00; 星期五、10:00 到 20:00; 星期六、10:00 到 20:00; 星期日、10:00 到 20:00; 星期一、10:00 到 20:00; 星期二、10:00 到 20:00; 星期三、10:00 到 20:00. 隱藏本週營業時間,"24.5697109,120.8239999"
雙峰草堂,https://lh3.googleusercontent.com/p/AF1QipPvcg6cKqOfF9sLSzHbidZ771o22NrhGCV2xALV=w122-h92-k-no,4.1,"1,488",https://www.google.com.tw/maps/place/%E9%9B%99%E5%B3%B0%E8%8D%89%E5%A0%82/data=!4m7!3m6!1s0x346907f08f5e58e5:0xcb974438c5f04fd6!8m2!3d24.4738168!4d120.796239!16s%2Fg%2F11h3ms6h2w!19sChIJ5Vhej_AHaTQR1k_wxThEl8s?authuser=0&hl=zh-TW&rclk=1,366苗栗縣銅鑼鄉雙峰路86-1號,星期四、11:00 到 18:00; 星期五、11:00 到 18:00; 星期六、11:00 到 18:00; 星期日、11:00 到 18:00; 星期一、休息; 星期二、休息; 星期三、休息. 隱藏本週營業時間,"24.4738168,120.796239"
吳二,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTvdc2AeDdsakrFDUGeyhm_SM_9yTw1nylFc6_-3CIk9dBvWV2IcqubnPgjAtJ7pnX2KJRDMMduJ5Ha2WJswOk5n0IZnGUULfRigMaT6nLj8LiipDwVQhSbZkh7EsVGE21S-wDnA=w144-h92-k-no,3.8,222,https://www.google.com.tw/maps/place/%E5%90%B3%E4%BA%8C/data=!4m7!3m6!1s0x3469adec11b1e5f9:0x713dcd0bfc951a2f!8m2!3d24.563054!4d120.8131997!16s%2Fg%2F11qp3lrblh!19sChIJ-eWxEeytaTQRLxqV_AvNPXE?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市國華路1138巷5號,星期四、09:00 到 17:00; 星期五、09:00 到 17:00; 星期六、09:00 到 17:00; 星期日、09:00 到 17:00; 星期一、09:00 到 17:00; 星期二、09:00 到 17:00; 星期三、09:00 到 17:00. 隱藏本週營業時間,"24.563054,120.8131997"
高海拔咖啡,https://lh3.googleusercontent.com/p/AF1QipOdlzIkQPzGmxSgZQgoziZpx40UOeh7uYcKt0kZ=w162-h92-k-no,4.4,33,https://www.google.com.tw/maps/place/%E9%AB%98%E6%B5%B7%E6%8B%94%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3469abf415e8d6bb:0xe1b85ed80bbf90cb!8m2!3d24.5549425!4d120.8217427!16s%2Fg%2F11b6_63z67!19sChIJu9boFfSraTQRy5C_C9heuOE?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市新庄街48巷1號,星期四、09:00 到 20:00; 星期五、09:00 到 20:00; 星期六、09:00 到 20:00; 星期日、09:00 到 20:00; 星期一、09:00 到 20:00; 星期二、09:00 到 20:00; 星期三、09:00 到 20:00. 隱藏本週營業時間,"24.5549425,120.8217427"
一味淨生活 pure life（極淺焙手沖咖啡專賣店）,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nppr1BUJ-bg9gqo3AiCMhhVi289YucaEHsGPZNVxX_jOzodixMqZxIFGxC8mgHMI14bbzEN9-l_QfcyIeABv_UcnKDpGRpGdfpppCNS4cfv7f0hjHy4_HZE34itA15x5SkK1FpJ=w122-h92-k-no,4.9,41,https://www.google.com.tw/maps/place/%E4%B8%80%E5%91%B3%E6%B7%A8%E7%94%9F%E6%B4%BB+pure+life%EF%BC%88%E6%A5%B5%E6%B7%BA%E7%84%99%E6%89%8B%E6%B2%96%E5%92%96%E5%95%A1%E5%B0%88%E8%B3%A3%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x3469ab3a845377a3:0xf31911fbf9e9d490!8m2!3d24.554342!4d120.817442!16s%2Fg%2F11t30mylcy!19sChIJo3dThDqraTQRkNTp-fsRGfM?authuser=0&hl=zh-TW&rclk=1,360苗栗縣苗栗市米市街66號,星期四、06:30 到 12:00; 星期五、06:30 到 12:00; 星期六、06:30 到 12:00; 星期日、06:30 到 12:00; 星期一、休息; 星期二、06:30 到 12:00; 星期三、06:30 到 12:00. 隱藏本週營業時間,"24.554342,120.817442"
Picasso野人咖啡,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nprR9RqbxxPKcv-_vCiqcRF8hgCtZX4KDQyytLXS0SKc6krzpVu_HnvHj_bXodB2CO5D2seNB58hf9H5zhT8tR_gvzF0fMlDmqcfBi5SbvJXMQop0B-AytpKOVWbfdEAsfS0-pv=w80-h106-k-no,5.0,120,https://www.google.com.tw/maps/place/Picasso%E9%87%8E%E4%BA%BA%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3469058c883a181b:0x150b83c2c0df858d!8m2!3d24.3417855!4d120.7718012!16s%2Fg%2F11tc0_wlwx!19sChIJGxg6iIwFaTQRjYXfwMKDCxU?authuser=0&hl=zh-TW&rclk=1,,,"24.3417855,120.7718012"
山行玫瑰景觀咖啡•山行寄野民宿,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0Gq63vnbf_59OV3tHbVAMjw7ENfb31gcLJ3wJagtruplql5oN0UEcL4bgGAYxeKEtduIDdXBSs_d5EcXD2Cxs__V3PBle6nYFhHrt-yYofrXCpG_xFBNDYOAqnqbhSIvC5FqF8w=w122-h92-k-no,4.3,"1,509",https://www.google.com.tw/maps/place/%E5%B1%B1%E8%A1%8C%E7%8E%AB%E7%91%B0%E6%99%AF%E8%A7%80%E5%92%96%E5%95%A1%E2%80%A2%E5%B1%B1%E8%A1%8C%E5%AF%84%E9%87%8E%E6%B0%91%E5%AE%BF/data=!4m7!3m6!1s0x346851fb4b125b4d:0x92cc09ce5f1d09bb!8m2!3d24.6141461!4d121.039728!16s%2Fg%2F1tvt82cb!19sChIJTVsSS_tRaDQRuwkdX84JzJI?authuser=0&hl=zh-TW&rclk=1,,,"24.6141461,121.039728"
老屋六號咖啡,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKKoCeeGRr0UCPcOL3JC-_z5cMMtwIMTSAeo3jYJXsqoafTmdo05I6Bzav9WWCeq6O8i1b8iALr1VMqmPYPGnS2Ipwm74LfOMHMViKO-h9YpHpxcGou4IlXxhKZoA8-xYdWFyG=w137-h92-k-no,4.7,257,https://www.google.com.tw/maps/place/%E8%80%81%E5%B1%8B%E5%85%AD%E8%99%9F%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346851210b68230d:0xf3a7e09458e985bf!8m2!3d24.5982842!4d120.9957958!16s%2Fg%2F11f643h_6k!19sChIJDSNoCyFRaDQRv4XpWJTgp_M?authuser=0&hl=zh-TW&rclk=1,353苗栗縣南庄鄉西村12鄰6號,星期四、休息; 星期五、11:00 到 17:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、11:00 到 17:00; 星期二、休息; 星期三、休息. 隱藏本週營業時間,"24.5982842,120.9957958"
